REF_DATE,GEO,DGUID,Disability type,Age group,Sex,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2012,Yukon,2015A00076001,Memory,45 to 64 years,Males,Number,223,units ,0,v87228209,12.8.5.2,,F,,,0
2012,Yukon,2015A00076001,Memory,45 to 64 years,Females,Number,223,units ,0,v87228210,12.8.5.3,130,E,,,0
2012,Yukon,2015A00076001,Memory,65 years and over,Both sexes,Number,223,units ,0,v87228211,12.8.6.1,80,E,,,0
2012,Yukon,2015A00076001,Memory,65 years and over,Males,Number,223,units ,0,v87228212,12.8.6.2,,F,,,0
2012,Yukon,2015A00076001,Memory,65 years and over,Females,Number,223,units ,0,v87228213,12.8.6.3,,F,,,0
2012,Yukon,2015A00076001,Memory,65 to 74 years,Both sexes,Number,223,units ,0,v87228214,12.8.7.1,,F,,,0
2012,Yukon,2015A00076001,Memory,65 to 74 years,Males,Number,223,units ,0,v87228215,12.8.7.2,,F,,,0
2012,Yukon,2015A00076001,Memory,65 to 74 years,Females,Number,223,units ,0,v87228216,12.8.7.3,,F,,,0
2012,Yukon,2015A00076001,Memory,75 years and over,Both sexes,Number,223,units ,0,v87228217,12.8.8.1,,F,,,0
2012,Yukon,2015A00076001,Memory,75 years and over,Males,Number,223,units ,0,v87228218,12.8.8.2,,F,,,0
2012,Yukon,2015A00076001,Memory,75 years and over,Females,Number,223,units ,0,v87228219,12.8.8.3,,F,,,0
2012,Yukon,2015A00076001,Developmental,"Total,15 years and over",Both sexes,Number,223,units ,0,v87228220,12.9.1.1,150,E,,,0
2012,Yukon,2015A00076001,Developmental,"Total,15 years and over",Males,Number,223,units ,0,v87228221,12.9.1.2,,F,,,0
2012,Yukon,2015A00076001,Developmental,"Total,15 years and over",Females,Number,223,units ,0,v87228222,12.9.1.3,,F,,,0
2012,Yukon,2015A00076001,Developmental,15 to 64 years,Both sexes,Number,223,units ,0,v87228223,12.9.2.1,140,E,,,0
2012,Yukon,2015A00076001,Developmental,15 to 64 years,Males,Number,223,units ,0,v87228224,12.9.2.2,,F,,,0
2012,Yukon,2015A00076001,Developmental,15 to 64 years,Females,Number,223,units ,0,v87228225,12.9.2.3,,F,,,0
2012,Yukon,2015A00076001,Developmental,15 to 24 years,Both sexes,Number,223,units ,0,v87228226,12.9.3.1,,F,,,0
2012,Yukon,2015A00076001,Developmental,15 to 24 years,Males,Number,223,units ,0,v87228227,12.9.3.2,,F,,,0
2012,Yukon,2015A00076001,Developmental,15 to 24 years,Females,Number,223,units ,0,v87228228,12.9.3.3,,F,,,0
2012,Yukon,2015A00076001,Developmental,25 to 44 years,Both sexes,Number,223,units ,0,v87228229,12.9.4.1,,F,,,0
2012,Yukon,2015A00076001,Developmental,25 to 44 years,Males,Number,223,units ,0,v87228230,12.9.4.2,,F,,,0
2012,Yukon,2015A00076001,Developmental,25 to 44 years,Females,Number,223,units ,0,v87228231,12.9.4.3,,F,,,0
2012,Yukon,2015A00076001,Developmental,45 to 64 years,Both sexes,Number,223,units ,0,v87228232,12.9.5.1,,F,,,0
2012,Yukon,2015A00076001,Developmental,45 to 64 years,Males,Number,223,units ,0,v87228233,12.9.5.2,,F,,,0
2012,Yukon,2015A00076001,Developmental,45 to 64 years,Females,Number,223,units ,0,v87228234,12.9.5.3,,F,,,0
2012,Yukon,2015A00076001,Developmental,65 years and over,Both sexes,Number,223,units ,0,v87228235,12.9.6.1,,F,,,0
2012,Yukon,2015A00076001,Developmental,65 years and over,Males,Number,223,units ,0,v87228236,12.9.6.2,,F,,,0
2012,Yukon,2015A00076001,Developmental,65 years and over,Females,Number,223,units ,0,v87228237,12.9.6.3,,F,,,0
2012,Yukon,2015A00076001,Developmental,65 to 74 years,Both sexes,Number,223,units ,0,v87228238,12.9.7.1,,F,,,0
2012,Yukon,2015A00076001,Developmental,65 to 74 years,Males,Number,223,units ,0,v87228239,12.9.7.2,,F,,,0
2012,Yukon,2015A00076001,Developmental,65 to 74 years,Females,Number,223,units ,0,v87228240,12.9.7.3,,F,,,0
2012,Yukon,2015A00076001,Developmental,75 years and over,Both sexes,Number,223,units ,0,v87228241,12.9.8.1,,F,,,0
2012,Yukon,2015A00076001,Developmental,75 years and over,Males,Number,223,units ,0,v87228242,12.9.8.2,,F,,,0
2012,Yukon,2015A00076001,Developmental,75 years and over,Females,Number,223,units ,0,v87228243,12.9.8.3,,F,,,0
2012,Yukon,2015A00076001,Mental and/or psychological,"Total,15 years and over",Both sexes,Number,223,units ,0,v87228244,12.10.1.1,910,,,,0
2012,Yukon,2015A00076001,Mental and/or psychological,"Total,15 years and over",Males,Number,223,units ,0,v87228245,12.10.1.2,320,E,,,0
2012,Yukon,2015A00076001,Mental and/or psychological,"Total,15 years and over",Females,Number,223,units ,0,v87228246,12.10.1.3,590,,,,0
2012,Yukon,2015A00076001,Mental and/or psychological,15 to 64 years,Both sexes,Number,223,units ,0,v87228247,12.10.2.1,790,,,,0
2012,Yukon,2015A00076001,Mental and/or psychological,15 to 64 years,Males,Number,223,units ,0,v87228248,12.10.2.2,280,E,,,0
2012,Yukon,2015A00076001,Mental and/or psychological,15 to 64 years,Females,Number,223,units ,0,v87228249,12.10.2.3,510,,,,0
2012,Yukon,2015A00076001,Mental and/or psychological,15 to 24 years,Both sexes,Number,223,units ,0,v87228250,12.10.3.1,,F,,,0
2012,Yukon,2015A00076001,Mental and/or psychological,15 to 24 years,Males,Number,223,units ,0,v87228251,12.10.3.2,,F,,,0
2012,Yukon,2015A00076001,Mental and/or psychological,15 to 24 years,Females,Number,223,units ,0,v87228252,12.10.3.3,,F,,,0
2012,Yukon,2015A00076001,Mental and/or psychological,25 to 44 years,Both sexes,Number,223,units ,0,v87228253,12.10.4.1,290,E,,,0
2012,Yukon,2015A00076001,Mental and/or psychological,25 to 44 years,Males,Number,223,units ,0,v87228254,12.10.4.2,80,E,,,0
2012,Yukon,2015A00076001,Mental and/or psychological,25 to 44 years,Females,Number,223,units ,0,v87228255,12.10.4.3,210,E,,,0
2012,Yukon,2015A00076001,Mental and/or psychological,45 to 64 years,Both sexes,Number,223,units ,0,v87228256,12.10.5.1,460,E,,,0
2012,Yukon,2015A00076001,Mental and/or psychological,45 to 64 years,Males,Number,223,units ,0,v87228257,12.10.5.2,,F,,,0
2012,Yukon,2015A00076001,Mental and/or psychological,45 to 64 years,Females,Number,223,units ,0,v87228258,12.10.5.3,250,E,,,0
2012,Yukon,2015A00076001,Mental and/or psychological,65 years and over,Both sexes,Number,223,units ,0,v87228259,12.10.6.1,120,E,,,0
2012,Yukon,2015A00076001,Mental and/or psychological,65 years and over,Males,Number,223,units ,0,v87228260,12.10.6.2,,F,,,0
2012,Yukon,2015A00076001,Mental and/or psychological,65 years and over,Females,Number,223,units ,0,v87228261,12.10.6.3,,F,,,0
2012,Yukon,2015A00076001,Mental and/or psychological,65 to 74 years,Both sexes,Number,223,units ,0,v87228262,12.10.7.1,70,E,,,0
2012,Yukon,2015A00076001,Mental and/or psychological,65 to 74 years,Males,Number,223,units ,0,v87228263,12.10.7.2,,F,,,0
2012,Yukon,2015A00076001,Mental and/or psychological,65 to 74 years,Females,Number,223,units ,0,v87228264,12.10.7.3,,F,,,0
2012,Yukon,2015A00076001,Mental and/or psychological,75 years and over,Both sexes,Number,223,units ,0,v87228265,12.10.8.1,,F,,,0
2012,Yukon,2015A00076001,Mental and/or psychological,75 years and over,Males,Number,223,units ,0,v87228266,12.10.8.2,,F,,,0
2012,Yukon,2015A00076001,Mental and/or psychological,75 years and over,Females,Number,223,units ,0,v87228267,12.10.8.3,,F,,,0
2012,Yukon,2015A00076001,Unknown disability type,"Total,15 years and over",Both sexes,Number,223,units ,0,v87228268,12.11.1.1,,F,,,0
2012,Yukon,2015A00076001,Unknown disability type,"Total,15 years and over",Males,Number,223,units ,0,v87228269,12.11.1.2,,F,,,0
2012,Yukon,2015A00076001,Unknown disability type,"Total,15 years and over",Females,Number,223,units ,0,v87228270,12.11.1.3,,F,,,0
2012,Yukon,2015A00076001,Unknown disability type,15 to 64 years,Both sexes,Number,223,units ,0,v87228271,12.11.2.1,,F,,,0
2012,Yukon,2015A00076001,Unknown disability type,15 to 64 years,Males,Number,223,units ,0,v87228272,12.11.2.2,,F,,,0
2012,Yukon,2015A00076001,Unknown disability type,15 to 64 years,Females,Number,223,units ,0,v87228273,12.11.2.3,,F,,,0
2012,Yukon,2015A00076001,Unknown disability type,15 to 24 years,Both sexes,Number,223,units ,0,v87228274,12.11.3.1,,F,,,0
2012,Yukon,2015A00076001,Unknown disability type,15 to 24 years,Males,Number,223,units ,0,v87228275,12.11.3.2,,F,,,0
2012,Yukon,2015A00076001,Unknown disability type,15 to 24 years,Females,Number,223,units ,0,v87228276,12.11.3.3,,F,,,0
2012,Yukon,2015A00076001,Unknown disability type,25 to 44 years,Both sexes,Number,223,units ,0,v87228277,12.11.4.1,,F,,,0
2012,Yukon,2015A00076001,Unknown disability type,25 to 44 years,Males,Number,223,units ,0,v87228278,12.11.4.2,,F,,,0
2012,Yukon,2015A00076001,Unknown disability type,25 to 44 years,Females,Number,223,units ,0,v87228279,12.11.4.3,,F,,,0
2012,Yukon,2015A00076001,Unknown disability type,45 to 64 years,Both sexes,Number,223,units ,0,v87228280,12.11.5.1,,F,,,0
2012,Yukon,2015A00076001,Unknown disability type,45 to 64 years,Males,Number,223,units ,0,v87228281,12.11.5.2,,F,,,0
2012,Yukon,2015A00076001,Unknown disability type,45 to 64 years,Females,Number,223,units ,0,v87228282,12.11.5.3,,F,,,0
2012,Yukon,2015A00076001,Unknown disability type,65 years and over,Both sexes,Number,223,units ,0,v87228283,12.11.6.1,,F,,,0
2012,Yukon,2015A00076001,Unknown disability type,65 years and over,Males,Number,223,units ,0,v87228284,12.11.6.2,,F,,,0
2012,Yukon,2015A00076001,Unknown disability type,65 years and over,Females,Number,223,units ,0,v87228285,12.11.6.3,,F,,,0
2012,Yukon,2015A00076001,Unknown disability type,65 to 74 years,Both sexes,Number,223,units ,0,v87228286,12.11.7.1,,F,,,0
2012,Yukon,2015A00076001,Unknown disability type,65 to 74 years,Males,Number,223,units ,0,v87228287,12.11.7.2,,F,,,0
2012,Yukon,2015A00076001,Unknown disability type,65 to 74 years,Females,Number,223,units ,0,v87228288,12.11.7.3,,F,,,0
2012,Yukon,2015A00076001,Unknown disability type,75 years and over,Both sexes,Number,223,units ,0,v87228289,12.11.8.1,,F,,,0
2012,Yukon,2015A00076001,Unknown disability type,75 years and over,Males,Number,223,units ,0,v87228290,12.11.8.2,,F,,,0
2012,Yukon,2015A00076001,Unknown disability type,75 years and over,Females,Number,223,units ,0,v87228291,12.11.8.3,,F,,,0
2012,Northwest Territories,2015A00076101,Seeing,"Total,15 years and over",Both sexes,Number,223,units ,0,v87228292,13.1.1.1,470,,,,0
2012,Northwest Territories,2015A00076101,Seeing,"Total,15 years and over",Males,Number,223,units ,0,v87228293,13.1.1.2,190,E,,,0
2012,Northwest Territories,2015A00076101,Seeing,"Total,15 years and over",Females,Number,223,units ,0,v87228294,13.1.1.3,280,,,,0
2012,Northwest Territories,2015A00076101,Seeing,15 to 64 years,Both sexes,Number,223,units ,0,v87228295,13.1.2.1,290,,,,0
2012,Northwest Territories,2015A00076101,Seeing,15 to 64 years,Males,Number,223,units ,0,v87228296,13.1.2.2,130,E,,,0
2012,Northwest Territories,2015A00076101,Seeing,15 to 64 years,Females,Number,223,units ,0,v87228297,13.1.2.3,160,,,,0
2012,Northwest Territories,2015A00076101,Seeing,15 to 24 years,Both sexes,Number,223,units ,0,v87228298,13.1.3.1,,F,,,0
2012,Northwest Territories,2015A00076101,Seeing,15 to 24 years,Males,Number,223,units ,0,v87228299,13.1.3.2,,F,,,0
2012,Northwest Territories,2015A00076101,Seeing,15 to 24 years,Females,Number,223,units ,0,v87228300,13.1.3.3,,F,,,0
2012,Northwest Territories,2015A00076101,Seeing,25 to 44 years,Both sexes,Number,223,units ,0,v87228301,13.1.4.1,50,E,,,0
2012,Northwest Territories,2015A00076101,Seeing,25 to 44 years,Males,Number,223,units ,0,v87228302,13.1.4.2,,F,,,0
2012,Northwest Territories,2015A00076101,Seeing,25 to 44 years,Females,Number,223,units ,0,v87228303,13.1.4.3,,F,,,0
2012,Northwest Territories,2015A00076101,Seeing,45 to 64 years,Both sexes,Number,223,units ,0,v87228304,13.1.5.1,210,,,,0
2012,Northwest Territories,2015A00076101,Seeing,45 to 64 years,Males,Number,223,units ,0,v87228305,13.1.5.2,100,E,,,0
2012,Northwest Territories,2015A00076101,Seeing,45 to 64 years,Females,Number,223,units ,0,v87228306,13.1.5.3,100,E,,,0
2012,Northwest Territories,2015A00076101,Seeing,65 years and over,Both sexes,Number,223,units ,0,v87228307,13.1.6.1,180,E,,,0
2012,Northwest Territories,2015A00076101,Seeing,65 years and over,Males,Number,223,units ,0,v87228308,13.1.6.2,,F,,,0
2012,Northwest Territories,2015A00076101,Seeing,65 years and over,Females,Number,223,units ,0,v87228309,13.1.6.3,120,E,,,0
2012,Northwest Territories,2015A00076101,Seeing,65 to 74 years,Both sexes,Number,223,units ,0,v87228310,13.1.7.1,100,E,,,0
2012,Northwest Territories,2015A00076101,Seeing,65 to 74 years,Males,Number,223,units ,0,v87228311,13.1.7.2,,F,,,0
2012,Northwest Territories,2015A00076101,Seeing,65 to 74 years,Females,Number,223,units ,0,v87228312,13.1.7.3,80,E,,,0
2012,Northwest Territories,2015A00076101,Seeing,75 years and over,Both sexes,Number,223,units ,0,v87228313,13.1.8.1,,F,,,0
2012,Northwest Territories,2015A00076101,Seeing,75 years and over,Males,Number,223,units ,0,v87228314,13.1.8.2,,F,,,0
2012,Northwest Territories,2015A00076101,Seeing,75 years and over,Females,Number,223,units ,0,v87228315,13.1.8.3,,F,,,0
2012,Northwest Territories,2015A00076101,Hearing,"Total,15 years and over",Both sexes,Number,223,units ,0,v87228316,13.2.1.1,890,,,,0
2012,Northwest Territories,2015A00076101,Hearing,"Total,15 years and over",Males,Number,223,units ,0,v87228317,13.2.1.2,380,,,,0
2012,Northwest Territories,2015A00076101,Hearing,"Total,15 years and over",Females,Number,223,units ,0,v87228318,13.2.1.3,500,,,,0
2012,Northwest Territories,2015A00076101,Hearing,15 to 64 years,Both sexes,Number,223,units ,0,v87228319,13.2.2.1,520,,,,0
2012,Northwest Territories,2015A00076101,Hearing,15 to 64 years,Males,Number,223,units ,0,v87228320,13.2.2.2,230,,,,0
2012,Northwest Territories,2015A00076101,Hearing,15 to 64 years,Females,Number,223,units ,0,v87228321,13.2.2.3,290,,,,0
2012,Northwest Territories,2015A00076101,Hearing,15 to 24 years,Both sexes,Number,223,units ,0,v87228322,13.2.3.1,,F,,,0
2012,Northwest Territories,2015A00076101,Hearing,15 to 24 years,Males,Number,223,units ,0,v87228323,13.2.3.2,,F,,,0
2012,Northwest Territories,2015A00076101,Hearing,15 to 24 years,Females,Number,223,units ,0,v87228324,13.2.3.3,,F,,,0
2012,Northwest Territories,2015A00076101,Hearing,25 to 44 years,Both sexes,Number,223,units ,0,v87228325,13.2.4.1,100,E,,,0
2012,Northwest Territories,2015A00076101,Hearing,25 to 44 years,Males,Number,223,units ,0,v87228326,13.2.4.2,,F,,,0
2012,Northwest Territories,2015A00076101,Hearing,25 to 44 years,Females,Number,223,units ,0,v87228327,13.2.4.3,70,E,,,0
2012,Northwest Territories,2015A00076101,Hearing,45 to 64 years,Both sexes,Number,223,units ,0,v87228328,13.2.5.1,370,,,,0
2012,Northwest Territories,2015A00076101,Hearing,45 to 64 years,Males,Number,223,units ,0,v87228329,13.2.5.2,180,E,,,0
2012,Northwest Territories,2015A00076101,Hearing,45 to 64 years,Females,Number,223,units ,0,v87228330,13.2.5.3,190,,,,0
2012,Northwest Territories,2015A00076101,Hearing,65 years and over,Both sexes,Number,223,units ,0,v87228331,13.2.6.1,370,,,,0
2012,Northwest Territories,2015A00076101,Hearing,65 years and over,Males,Number,223,units ,0,v87228332,13.2.6.2,150,E,,,0
2012,Northwest Territories,2015A00076101,Hearing,65 years and over,Females,Number,223,units ,0,v87228333,13.2.6.3,210,,,,0
2012,Northwest Territories,2015A00076101,Hearing,65 to 74 years,Both sexes,Number,223,units ,0,v87228334,13.2.7.1,210,,,,0
2012,Northwest Territories,2015A00076101,Hearing,65 to 74 years,Males,Number,223,units ,0,v87228335,13.2.7.2,100,E,,,0
2012,Northwest Territories,2015A00076101,Hearing,65 to 74 years,Females,Number,223,units ,0,v87228336,13.2.7.3,110,E,,,0
2012,Northwest Territories,2015A00076101,Hearing,75 years and over,Both sexes,Number,223,units ,0,v87228337,13.2.8.1,160,,,,0
2012,Northwest Territories,2015A00076101,Hearing,75 years and over,Males,Number,223,units ,0,v87228338,13.2.8.2,,F,,,0
2012,Northwest Territories,2015A00076101,Hearing,75 years and over,Females,Number,223,units ,0,v87228339,13.2.8.3,110,E,,,0
2012,Northwest Territories,2015A00076101,Mobility,"Total,15 years and over",Both sexes,Number,223,units ,0,v87228340,13.3.1.1,1400,,,,0
2012,Northwest Territories,2015A00076101,Mobility,"Total,15 years and over",Males,Number,223,units ,0,v87228341,13.3.1.2,610,,,,0
2012,Northwest Territories,2015A00076101,Mobility,"Total,15 years and over",Females,Number,223,units ,0,v87228342,13.3.1.3,790,,,,0
2012,Northwest Territories,2015A00076101,Mobility,15 to 64 years,Both sexes,Number,223,units ,0,v87228343,13.3.2.1,890,,,,0
2012,Northwest Territories,2015A00076101,Mobility,15 to 64 years,Males,Number,223,units ,0,v87228344,13.3.2.2,410,,,,0
2012,Northwest Territories,2015A00076101,Mobility,15 to 64 years,Females,Number,223,units ,0,v87228345,13.3.2.3,480,,,,0
2012,Northwest Territories,2015A00076101,Mobility,15 to 24 years,Both sexes,Number,223,units ,0,v87228346,13.3.3.1,,F,,,0
2012,Northwest Territories,2015A00076101,Mobility,15 to 24 years,Males,Number,223,units ,0,v87228347,13.3.3.2,,F,,,0
2012,Northwest Territories,2015A00076101,Mobility,15 to 24 years,Females,Number,223,units ,0,v87228348,13.3.3.3,,F,,,0
2012,Northwest Territories,2015A00076101,Mobility,25 to 44 years,Both sexes,Number,223,units ,0,v87228349,13.3.4.1,200,,,,0
2012,Northwest Territories,2015A00076101,Mobility,25 to 44 years,Males,Number,223,units ,0,v87228350,13.3.4.2,,F,,,0
2012,Northwest Territories,2015A00076101,Mobility,25 to 44 years,Females,Number,223,units ,0,v87228351,13.3.4.3,120,,,,0
2012,Northwest Territories,2015A00076101,Mobility,45 to 64 years,Both sexes,Number,223,units ,0,v87228352,13.3.5.1,670,,,,0
2012,Northwest Territories,2015A00076101,Mobility,45 to 64 years,Males,Number,223,units ,0,v87228353,13.3.5.2,320,,,,0
2012,Northwest Territories,2015A00076101,Mobility,45 to 64 years,Females,Number,223,units ,0,v87228354,13.3.5.3,340,,,,0
2012,Northwest Territories,2015A00076101,Mobility,65 years and over,Both sexes,Number,223,units ,0,v87228355,13.3.6.1,510,,,,0
2012,Northwest Territories,2015A00076101,Mobility,65 years and over,Males,Number,223,units ,0,v87228356,13.3.6.2,200,,,,0
2012,Northwest Territories,2015A00076101,Mobility,65 years and over,Females,Number,223,units ,0,v87228357,13.3.6.3,310,,,,0
2012,Northwest Territories,2015A00076101,Mobility,65 to 74 years,Both sexes,Number,223,units ,0,v87228358,13.3.7.1,280,,,,0
2012,Northwest Territories,2015A00076101,Mobility,65 to 74 years,Males,Number,223,units ,0,v87228359,13.3.7.2,120,E,,,0
2012,Northwest Territories,2015A00076101,Mobility,65 to 74 years,Females,Number,223,units ,0,v87228360,13.3.7.3,160,,,,0
2012,Northwest Territories,2015A00076101,Mobility,75 years and over,Both sexes,Number,223,units ,0,v87228361,13.3.8.1,230,,,,0
2012,Northwest Territories,2015A00076101,Mobility,75 years and over,Males,Number,223,units ,0,v87228362,13.3.8.2,,F,,,0
2012,Northwest Territories,2015A00076101,Mobility,75 years and over,Females,Number,223,units ,0,v87228363,13.3.8.3,140,,,,0
2012,Northwest Territories,2015A00076101,Flexibility,"Total,15 years and over",Both sexes,Number,223,units ,0,v87228364,13.4.1.1,1310,,,,0
2012,Northwest Territories,2015A00076101,Flexibility,"Total,15 years and over",Males,Number,223,units ,0,v87228365,13.4.1.2,520,,,,0
2012,Northwest Territories,2015A00076101,Flexibility,"Total,15 years and over",Females,Number,223,units ,0,v87228366,13.4.1.3,790,,,,0
2012,Northwest Territories,2015A00076101,Flexibility,15 to 64 years,Both sexes,Number,223,units ,0,v87228367,13.4.2.1,840,,,,0
2012,Northwest Territories,2015A00076101,Flexibility,15 to 64 years,Males,Number,223,units ,0,v87228368,13.4.2.2,350,,,,0
2012,Northwest Territories,2015A00076101,Flexibility,15 to 64 years,Females,Number,223,units ,0,v87228369,13.4.2.3,480,,,,0
2012,Northwest Territories,2015A00076101,Flexibility,15 to 24 years,Both sexes,Number,223,units ,0,v87228370,13.4.3.1,,F,,,0
2012,Northwest Territories,2015A00076101,Flexibility,15 to 24 years,Males,Number,223,units ,0,v87228371,13.4.3.2,,F,,,0
2012,Northwest Territories,2015A00076101,Flexibility,15 to 24 years,Females,Number,223,units ,0,v87228372,13.4.3.3,,F,,,0
2012,Northwest Territories,2015A00076101,Flexibility,25 to 44 years,Both sexes,Number,223,units ,0,v87228373,13.4.4.1,190,,,,0
2012,Northwest Territories,2015A00076101,Flexibility,25 to 44 years,Males,Number,223,units ,0,v87228374,13.4.4.2,,F,,,0
2012,Northwest Territories,2015A00076101,Flexibility,25 to 44 years,Females,Number,223,units ,0,v87228375,13.4.4.3,130,,,,0
2012,Northwest Territories,2015A00076101,Flexibility,45 to 64 years,Both sexes,Number,223,units ,0,v87228376,13.4.5.1,620,,,,0
